breakout_date,breakout_date_1,breakout_high,symbol,breakout_date_2,breakout_date_3
2021-08-08,2021-08-11,0.0233410000801086,STS-USD,2021-08-08,2021-08-11
2021-08-15,2021-08-15,0.0295349992811679,STS-USD,2021-08-15,2021-08-15
2021-08-14,2021-08-15,0.0276529993861913,STS-USD,2021-08-14,2021-08-15
2021-08-13,2021-08-15,0.0158500000834465,STS-USD,2021-08-13,2021-08-15
2021-08-12,2021-08-15,0.0135559998452663,STS-USD,2021-08-12,2021-08-15
2021-08-19,2021-08-19,0.0182639993727207,STS-USD,2021-08-19,2021-08-19
2021-08-18,2021-08-19,0.0199849996715784,STS-USD,2021-08-18,2021-08-19
2021-08-17,2021-08-19,0.022741999477148,STS-USD,2021-08-17,2021-08-19
2021-08-16,2021-08-19,0.0206729993224143,STS-USD,2021-08-16,2021-08-19
2021-08-26,2021-08-26,0.0199950002133846,STS-USD,2021-08-26,2021-08-26
2021-08-25,2021-08-26,0.021866999566555,STS-USD,2021-08-25,2021-08-26
2021-08-24,2021-08-26,0.0212990008294582,STS-USD,2021-08-24,2021-08-26
2021-08-23,2021-08-26,0.0243340004235506,STS-USD,2021-08-23,2021-08-26
2021-08-31,2021-08-31,0.0170399993658065,STS-USD,2021-08-31,2021-08-31
2021-08-30,2021-08-31,0.0169559996575117,STS-USD,2021-08-30,2021-08-31
2021-08-29,2021-08-31,0.0150459995493292,STS-USD,2021-08-29,2021-08-31
2021-08-28,2021-08-31,0.0149320000782608,STS-USD,2021-08-28,2021-08-31
2021-09-06,2021-09-06,0.0168130006641149,STS-USD,2021-09-06,2021-09-06
2021-09-05,2021-09-06,0.0202370006591081,STS-USD,2021-09-05,2021-09-06
2021-09-04,2021-09-06,0.0241539999842643,STS-USD,2021-09-04,2021-09-06
2021-09-03,2021-09-06,0.0167660005390644,STS-USD,2021-09-03,2021-09-06
2021-09-17,2021-09-17,0.015642000362277,STS-USD,2021-09-17,2021-09-17
2021-09-16,2021-09-17,0.0157290007919073,STS-USD,2021-09-16,2021-09-17
2021-09-15,2021-09-17,0.015719000250101,STS-USD,2021-09-15,2021-09-17
2021-09-14,2021-09-17,0.0153379999101161,STS-USD,2021-09-14,2021-09-17
2021-09-21,2021-09-21,0.0133260004222393,STS-USD,2021-09-21,2021-09-21
2021-09-20,2021-09-21,0.0137909995391964,STS-USD,2021-09-20,2021-09-21
2021-09-19,2021-09-21,0.0168219991028308,STS-USD,2021-09-19,2021-09-21
2021-09-18,2021-09-21,0.0187219996005296,STS-USD,2021-09-18,2021-09-21
2021-09-26,2021-09-26,0.0139939999207854,STS-USD,2021-09-26,2021-09-26
2021-09-25,2021-09-26,0.0137750003486871,STS-USD,2021-09-25,2021-09-26
2021-09-24,2021-09-26,0.0143590001389384,STS-USD,2021-09-24,2021-09-26
2021-09-23,2021-09-26,0.0161920003592968,STS-USD,2021-09-23,2021-09-26
2021-09-30,2021-09-30,0.0107690002769231,STS-USD,2021-09-30,2021-09-30
2021-09-29,2021-09-30,0.009808000177145,STS-USD,2021-09-29,2021-09-30
2021-09-28,2021-09-30,0.0162349995225667,STS-USD,2021-09-28,2021-09-30
2021-09-27,2021-09-30,0.0166849996894598,STS-USD,2021-09-27,2021-09-30
2021-10-08,2021-10-08,0.0155020002275705,STS-USD,2021-10-08,2021-10-08
2021-10-07,2021-10-08,0.0153719997033476,STS-USD,2021-10-07,2021-10-08
2021-10-06,2021-10-08,0.0154210003092885,STS-USD,2021-10-06,2021-10-08
2021-10-05,2021-10-08,0.0199200008064508,STS-USD,2021-10-05,2021-10-08
2021-10-12,2021-10-12,0.0325529985129833,STS-USD,2021-10-12,2021-10-12
2021-10-11,2021-10-12,0.0361250005662441,STS-USD,2021-10-11,2021-10-12
2021-10-10,2021-10-12,0.0156140001490712,STS-USD,2021-10-10,2021-10-12
2021-10-09,2021-10-12,0.0153799997642636,STS-USD,2021-10-09,2021-10-12
2021-10-25,2021-10-25,0.0223280005156993,STS-USD,2021-10-25,2021-10-25
2021-10-24,2021-10-25,0.0216979999095201,STS-USD,2021-10-24,2021-10-25
2021-10-23,2021-10-25,0.0217700004577636,STS-USD,2021-10-23,2021-10-25
2021-10-22,2021-10-25,0.0223859995603561,STS-USD,2021-10-22,2021-10-25
2021-11-02,2021-11-02,0.0177040006965398,STS-USD,2021-11-02,2021-11-02
2021-11-01,2021-11-02,0.0178549997508525,STS-USD,2021-11-01,2021-11-02
2021-10-31,2021-11-02,0.0176609996706247,STS-USD,2021-10-31,2021-11-02
2021-10-30,2021-11-02,0.0201699994504451,STS-USD,2021-10-30,2021-11-02
2021-11-07,2021-11-07,0.0151930004358291,STS-USD,2021-11-07,2021-11-07
2021-11-06,2021-11-07,0.0148780001327395,STS-USD,2021-11-06,2021-11-07
2021-11-05,2021-11-07,0.0150699997320771,STS-USD,2021-11-05,2021-11-07
2021-11-04,2021-11-07,0.0150420004501938,STS-USD,2021-11-04,2021-11-07
2021-11-18,2021-11-18,0.0139840003103017,STS-USD,2021-11-18,2021-11-18
2021-11-17,2021-11-18,0.0139960004016757,STS-USD,2021-11-17,2021-11-18
2021-11-16,2021-11-18,0.0145199997350573,STS-USD,2021-11-16,2021-11-18
2021-11-15,2021-11-18,0.01501000020653,STS-USD,2021-11-15,2021-11-18
2021-12-03,2021-12-03,0.0176279991865158,STS-USD,2021-12-03,2021-12-03
2021-12-02,2021-12-03,0.0175919998437166,STS-USD,2021-12-02,2021-12-03
2021-12-01,2021-12-03,0.018045999109745,STS-USD,2021-12-01,2021-12-03
2021-11-30,2021-12-03,0.0180649999529123,STS-USD,2021-11-30,2021-12-03
2021-12-07,2021-12-07,0.0158849991858005,STS-USD,2021-12-07,2021-12-07
2021-12-06,2021-12-07,0.0156220002099871,STS-USD,2021-12-06,2021-12-07
2021-12-05,2021-12-07,0.0301380008459091,STS-USD,2021-12-05,2021-12-07
2021-12-04,2021-12-07,0.0294920001178979,STS-USD,2021-12-04,2021-12-07
2021-12-14,2021-12-14,0.0141759999096393,STS-USD,2021-12-14,2021-12-14
2021-12-13,2021-12-14,0.0149280000478029,STS-USD,2021-12-13,2021-12-14
2021-12-12,2021-12-14,0.0150589998811483,STS-USD,2021-12-12,2021-12-14
2021-12-11,2021-12-14,0.0147390002384781,STS-USD,2021-12-11,2021-12-14
2021-12-19,2021-12-19,0.0126889999955892,STS-USD,2021-12-19,2021-12-19
2021-12-18,2021-12-19,0.0125380000099539,STS-USD,2021-12-18,2021-12-19
2021-12-17,2021-12-19,0.0126909995451569,STS-USD,2021-12-17,2021-12-19
2021-12-16,2021-12-19,0.0130030000582337,STS-USD,2021-12-16,2021-12-19
2021-12-31,2021-12-31,0.0136160003021359,STS-USD,2021-12-31,2021-12-31
2021-12-30,2021-12-31,0.0137409996241331,STS-USD,2021-12-30,2021-12-31
2021-12-29,2021-12-31,0.0139180002734065,STS-USD,2021-12-29,2021-12-31
2021-12-28,2021-12-31,0.014538999646902,STS-USD,2021-12-28,2021-12-31
2022-01-17,2022-01-17,0.0116579998284578,STS-USD,2022-01-17,2022-01-17
2022-01-16,2022-01-17,0.0108049996197223,STS-USD,2022-01-16,2022-01-17
2022-01-15,2022-01-17,0.0115930000320076,STS-USD,2022-01-15,2022-01-17
2022-01-14,2022-01-17,0.0261310003697872,STS-USD,2022-01-14,2022-01-17
2022-01-29,2022-01-29,0.0098510002717375,STS-USD,2022-01-29,2022-01-29
2022-01-28,2022-01-29,0.0102180000394582,STS-USD,2022-01-28,2022-01-29
2022-01-27,2022-01-29,0.0097629996016621,STS-USD,2022-01-27,2022-01-29
2022-01-26,2022-01-29,0.0087869996204972,STS-USD,2022-01-26,2022-01-29
2022-02-06,2022-02-06,0.0119049996137619,STS-USD,2022-02-06,2022-02-06
2022-02-05,2022-02-06,0.011646999977529,STS-USD,2022-02-05,2022-02-06
2022-02-04,2022-02-06,0.0115059996023774,STS-USD,2022-02-04,2022-02-06
2022-02-03,2022-02-06,0.0113589996472001,STS-USD,2022-02-03,2022-02-06
2022-02-11,2022-02-11,0.0126900002360343,STS-USD,2022-02-11,2022-02-11
2022-02-10,2022-02-11,0.0153919998556375,STS-USD,2022-02-10,2022-02-11
2022-02-09,2022-02-11,0.0123410001397132,STS-USD,2022-02-09,2022-02-11
2022-02-08,2022-02-11,0.0129680000245571,STS-USD,2022-02-08,2022-02-11
2022-02-15,2022-02-15,0.0130350003018975,STS-USD,2022-02-15,2022-02-15
2022-02-14,2022-02-15,0.0124719999730587,STS-USD,2022-02-14,2022-02-15
2022-02-13,2022-02-15,0.0126849999651312,STS-USD,2022-02-13,2022-02-15
2022-02-12,2022-02-15,0.0125169996172189,STS-USD,2022-02-12,2022-02-15
2022-02-25,2022-02-25,0.004418000113219,STS-USD,2022-02-25,2022-02-25
2022-02-24,2022-02-25,0.0043520000763237,STS-USD,2022-02-24,2022-02-25
2022-02-23,2022-02-25,0.0045889997854828,STS-USD,2022-02-23,2022-02-25
2022-02-22,2022-02-25,0.0044339997693896,STS-USD,2022-02-22,2022-02-25
2022-03-13,2022-03-13,0.0044599999673664,STS-USD,2022-03-13,2022-03-13
2022-03-12,2022-03-13,0.0044760000891983,STS-USD,2022-03-12,2022-03-13
2022-03-11,2022-03-13,0.0045190001837909,STS-USD,2022-03-11,2022-03-13
2022-03-10,2022-03-13,0.0056599997915327,STS-USD,2022-03-10,2022-03-13
2022-03-17,2022-03-17,0.0046129999682307,STS-USD,2022-03-17,2022-03-17
2022-03-16,2022-03-17,0.0046430001966655,STS-USD,2022-03-16,2022-03-17
2022-03-15,2022-03-17,0.0045610000379383,STS-USD,2022-03-15,2022-03-17
2022-03-14,2022-03-17,0.0045340000651776,STS-USD,2022-03-14,2022-03-17
2022-03-22,2022-03-22,0.0046020001173019,STS-USD,2022-03-22,2022-03-22
2022-03-21,2022-03-22,0.0045469999313354,STS-USD,2022-03-21,2022-03-22
2022-03-20,2022-03-22,0.0046009998768568,STS-USD,2022-03-20,2022-03-22
2022-03-19,2022-03-22,0.0046160002239048,STS-USD,2022-03-19,2022-03-22
2022-03-27,2022-03-27,0.0045549999922513,STS-USD,2022-03-27,2022-03-27
2022-03-26,2022-03-27,0.0046310001052916,STS-USD,2022-03-26,2022-03-27
2022-03-25,2022-03-27,0.0046100001782178,STS-USD,2022-03-25,2022-03-27
2022-03-24,2022-03-27,0.0047019999474287,STS-USD,2022-03-24,2022-03-27
2022-03-31,2022-03-31,0.0045320000499486,STS-USD,2022-03-31,2022-03-31
2022-03-30,2022-03-31,0.0052720000967383,STS-USD,2022-03-30,2022-03-31
2022-03-29,2022-03-31,0.0046140002086758,STS-USD,2022-03-29,2022-03-31
2022-03-28,2022-03-31,0.0045949998311698,STS-USD,2022-03-28,2022-03-31
2022-04-16,2022-04-16,0.0067819999530911,STS-USD,2022-04-16,2022-04-16
2022-04-15,2022-04-16,0.0067819999530911,STS-USD,2022-04-15,2022-04-16
2022-04-14,2022-04-16,0.0068239998072385,STS-USD,2022-04-14,2022-04-16
2022-04-13,2022-04-16,0.0068230000324547,STS-USD,2022-04-13,2022-04-16
2020-02-03,2020-02-03,0.1018749997019767,STX-USD,2020-02-03,2020-02-03
2020-02-02,2020-02-03,0.0982230007648468,STX-USD,2020-02-02,2020-02-03
2020-02-01,2020-02-03,0.0974289998412132,STX-USD,2020-02-01,2020-02-03
2020-01-31,2020-02-03,0.0966729968786239,STX-USD,2020-01-31,2020-02-03
2020-03-16,2020-03-16,0.068519003689289,STX-USD,2020-03-16,2020-03-16
2020-03-15,2020-03-16,0.0762329995632171,STX-USD,2020-03-15,2020-03-16
2020-03-14,2020-03-16,0.0815860033035278,STX-USD,2020-03-14,2020-03-16
2020-03-13,2020-03-16,0.0870649963617324,STX-USD,2020-03-13,2020-03-16
2020-09-05,2020-09-05,0.1928569972515106,STX-USD,2020-09-05,2020-09-05
2020-09-04,2020-09-05,0.1929280012845993,STX-USD,2020-09-04,2020-09-05
2020-09-03,2020-09-05,0.2226389944553375,STX-USD,2020-09-03,2020-09-05
2020-09-02,2020-09-05,0.2396160066127777,STX-USD,2020-09-02,2020-09-05
2020-11-09,2020-11-09,0.1988060027360916,STX-USD,2020-11-09,2020-11-09
2020-11-08,2020-11-09,0.2027599960565567,STX-USD,2020-11-08,2020-11-09
2020-11-07,2020-11-09,0.1885309964418411,STX-USD,2020-11-07,2020-11-09
2020-11-06,2020-11-09,0.1728679984807968,STX-USD,2020-11-06,2020-11-09
2020-12-24,2020-12-24,0.2839049994945526,STX-USD,2020-12-24,2020-12-24
2020-12-23,2020-12-24,0.2844839990139007,STX-USD,2020-12-23,2020-12-24
2020-12-22,2020-12-24,0.303752988576889,STX-USD,2020-12-22,2020-12-24
2020-12-21,2020-12-24,0.2939110100269317,STX-USD,2020-12-21,2020-12-24
2021-02-08,2021-02-08,0.4878180027008056,STX-USD,2021-02-08,2021-02-08
2021-02-07,2021-02-08,0.4849900007247925,STX-USD,2021-02-07,2021-02-08
2021-02-06,2021-02-08,0.4676499962806701,STX-USD,2021-02-06,2021-02-08
2021-02-05,2021-02-08,0.4726729989051819,STX-USD,2021-02-05,2021-02-08
2021-02-21,2021-02-21,0.8339470028877258,STX-USD,2021-02-21,2021-02-21
2021-02-20,2021-02-21,0.852183997631073,STX-USD,2021-02-20,2021-02-21
2021-02-19,2021-02-21,0.8954910039901733,STX-USD,2021-02-19,2021-02-21
2021-02-18,2021-02-21,0.7989850044250488,STX-USD,2021-02-18,2021-02-21
2021-04-02,2021-04-02,1.3003489971160889,STX-USD,2021-04-02,2021-04-02
2021-04-01,2021-04-02,1.2804850339889526,STX-USD,2021-04-01,2021-04-02
2021-03-31,2021-04-02,1.273589015007019,STX-USD,2021-03-31,2021-04-02
2021-03-30,2021-04-02,1.286167025566101,STX-USD,2021-03-30,2021-04-02
2021-04-11,2021-04-11,1.9656529426574707,STX-USD,2021-04-11,2021-04-11
2021-04-10,2021-04-11,2.0867741107940674,STX-USD,2021-04-10,2021-04-11
2021-04-09,2021-04-11,2.136544942855835,STX-USD,2021-04-09,2021-04-11
2021-04-08,2021-04-11,1.924162030220032,STX-USD,2021-04-08,2021-04-11
2021-07-05,2021-07-05,0.8698019981384277,STX-USD,2021-07-05,2021-07-05
2021-07-04,2021-07-05,0.891789972782135,STX-USD,2021-07-04,2021-07-05
2021-07-03,2021-07-05,0.8473590016365051,STX-USD,2021-07-03,2021-07-05
2021-07-02,2021-07-05,0.8522689938545227,STX-USD,2021-07-02,2021-07-05
2021-07-20,2021-07-20,0.9078869819641112,STX-USD,2021-07-20,2021-07-20
2021-07-19,2021-07-20,1.0248539447784424,STX-USD,2021-07-19,2021-07-20
2021-07-18,2021-07-20,1.1145340204238892,STX-USD,2021-07-18,2021-07-20
2021-07-17,2021-07-20,1.0993629693984983,STX-USD,2021-07-17,2021-07-20
2021-10-06,2021-10-06,1.4483439922332764,STX-USD,2021-10-06,2021-10-06
2021-10-05,2021-10-06,1.428936004638672,STX-USD,2021-10-05,2021-10-06
2021-10-04,2021-10-06,1.4408279657363892,STX-USD,2021-10-04,2021-10-06
2021-10-03,2021-10-06,1.364987015724182,STX-USD,2021-10-03,2021-10-06
2021-11-27,2021-11-27,1.934535026550293,STX-USD,2021-11-27,2021-11-27
2021-11-26,2021-11-27,2.072045087814331,STX-USD,2021-11-26,2021-11-27
2021-11-25,2021-11-27,2.114583969116211,STX-USD,2021-11-25,2021-11-27
2021-11-24,2021-11-27,2.092782020568848,STX-USD,2021-11-24,2021-11-27
2022-03-07,2022-03-07,1.090978980064392,STX-USD,2022-03-07,2022-03-07
2022-03-06,2022-03-07,1.1397459506988523,STX-USD,2022-03-06,2022-03-07
2022-03-05,2022-03-07,1.1426500082015991,STX-USD,2022-03-05,2022-03-07
2022-03-04,2022-03-07,1.2041380405426023,STX-USD,2022-03-04,2022-03-07
2023-02-19,2023-02-19,0.0026209999341517,STX-USD,2023-02-19,2023-02-19
2023-02-18,2023-02-19,0.0033829999156296,STX-USD,2023-02-18,2023-02-19
2023-02-17,2023-02-19,0.0025579999200999,STX-USD,2023-02-17,2023-02-19
2023-02-16,2023-02-19,0.002515000058338,STX-USD,2023-02-16,2023-02-19
2023-03-17,2023-03-17,0.0032420000061392,STX-USD,2023-03-17,2023-03-17
2023-03-16,2023-03-17,0.003260999917984,STX-USD,2023-03-16,2023-03-17
2023-03-15,2023-03-17,0.0032230000942945,STX-USD,2023-03-15,2023-03-17
2023-03-14,2023-03-17,0.0032510000746697,STX-USD,2023-03-14,2023-03-17
2023-03-23,2023-03-23,0.0037150001153349,STX-USD,2023-03-23,2023-03-23
2023-03-22,2023-03-23,0.0038680001161992,STX-USD,2023-03-22,2023-03-23
2023-03-21,2023-03-23,0.00467099994421,STX-USD,2023-03-21,2023-03-23
2023-03-20,2023-03-23,0.0045329998247325,STX-USD,2023-03-20,2023-03-23
2023-05-17,2023-05-17,0.0045349998399615,STX-USD,2023-05-17,2023-05-17
2023-05-16,2023-05-17,0.0034739999100565,STX-USD,2023-05-16,2023-05-17
2023-05-15,2023-05-17,0.0035749999806284,STX-USD,2023-05-15,2023-05-17
2023-05-14,2023-05-17,0.0037769998889416,STX-USD,2023-05-14,2023-05-17
2023-05-24,2023-05-24,0.0060229999944567,STX-USD,2023-05-24,2023-05-24
2023-05-23,2023-05-24,0.0050670001655817,STX-USD,2023-05-23,2023-05-24
2023-05-22,2023-05-24,0.0061119999736547,STX-USD,2023-05-22,2023-05-24
2023-05-21,2023-05-24,0.0050019999034702,STX-USD,2023-05-21,2023-05-24
2023-07-19,2023-07-19,0.0038479999639093,STX-USD,2023-07-19,2023-07-19
2023-07-18,2023-07-19,0.0035220000427216,STX-USD,2023-07-18,2023-07-19
2023-07-17,2023-07-19,0.0039369999431073,STX-USD,2023-07-17,2023-07-19
2023-07-16,2023-07-19,0.0040239999070763,STX-USD,2023-07-16,2023-07-19
2023-07-23,2023-07-23,0.0058120000176131,STX-USD,2023-07-23,2023-07-23
2023-07-22,2023-07-23,0.005462999921292,STX-USD,2023-07-22,2023-07-23
2023-07-21,2023-07-23,0.0044519999064505,STX-USD,2023-07-21,2023-07-23
2023-07-20,2023-07-23,0.0041720001026988,STX-USD,2023-07-20,2023-07-23
2024-02-01,2024-02-01,0.0068299998529255,STX-USD,2024-02-01,2024-02-01
2024-01-31,2024-02-01,0.0108549995347857,STX-USD,2024-01-31,2024-02-01
2024-01-30,2024-02-01,0.0050119999796152,STX-USD,2024-01-30,2024-02-01
2024-01-29,2024-02-01,0.0049899998120963,STX-USD,2024-01-29,2024-02-01
2024-02-05,2024-02-05,0.0126099996268749,STX-USD,2024-02-05,2024-02-05
2024-02-04,2024-02-05,0.0169530007988214,STX-USD,2024-02-04,2024-02-05
2024-02-03,2024-02-05,0.0059850001707673,STX-USD,2024-02-03,2024-02-05
2024-02-02,2024-02-05,0.006343999877572,STX-USD,2024-02-02,2024-02-05
2024-02-15,2024-02-15,0.0104350000619888,STX-USD,2024-02-15,2024-02-15
2024-02-14,2024-02-15,0.0100119998678565,STX-USD,2024-02-14,2024-02-15
2024-02-13,2024-02-15,0.0110219996422529,STX-USD,2024-02-13,2024-02-15
2024-02-12,2024-02-15,0.0121299996972084,STX-USD,2024-02-12,2024-02-15
2024-03-08,2024-03-08,0.012351999990642,STX-USD,2024-03-08,2024-03-08
2024-03-07,2024-03-08,0.0128049999475479,STX-USD,2024-03-07,2024-03-08
2024-03-06,2024-03-08,0.0131099997088313,STX-USD,2024-03-06,2024-03-08
2024-03-05,2024-03-08,0.0147639997303485,STX-USD,2024-03-05,2024-03-08
2024-05-04,2024-05-04,0.0067579997703433,STX-USD,2024-05-04,2024-05-04
2024-05-03,2024-05-04,0.006961999926716,STX-USD,2024-05-03,2024-05-04
2024-05-02,2024-05-04,0.0065709999762475,STX-USD,2024-05-02,2024-05-04
2024-05-01,2024-05-04,0.0062069999985396,STX-USD,2024-05-01,2024-05-04
2024-05-10,2024-05-10,0.0094370003789663,STX-USD,2024-05-10,2024-05-10
2024-05-09,2024-05-10,0.0097289998084306,STX-USD,2024-05-09,2024-05-10
2024-05-08,2024-05-10,0.0151979997754096,STX-USD,2024-05-08,2024-05-10
2024-05-07,2024-05-10,0.0287129990756511,STX-USD,2024-05-07,2024-05-10
2024-05-20,2024-05-20,0.0133229997009038,STX-USD,2024-05-20,2024-05-20
2024-05-19,2024-05-20,0.0133419996127486,STX-USD,2024-05-19,2024-05-20
2024-05-18,2024-05-20,0.0208540000021457,STX-USD,2024-05-18,2024-05-20
2024-05-17,2024-05-20,0.0223030000925064,STX-USD,2024-05-17,2024-05-20
2024-09-14,2024-09-14,0.0053059998899698,STX-USD,2024-09-14,2024-09-14
2024-09-13,2024-09-14,0.005301000084728,STX-USD,2024-09-13,2024-09-14
2024-09-12,2024-09-14,0.0051389997825026,STX-USD,2024-09-12,2024-09-14
2024-09-11,2024-09-14,0.0051830001175403,STX-USD,2024-09-11,2024-09-14
2025-03-23,2025-03-23,0.0023030000738799,STX-USD,2025-03-23,2025-03-23
2025-03-22,2025-03-23,0.0023099998943507,STX-USD,2025-03-22,2025-03-23
2025-03-21,2025-03-23,0.0025039999745786,STX-USD,2025-03-21,2025-03-23
2025-03-20,2025-03-23,0.0025049999821931,STX-USD,2025-03-20,2025-03-23
2025-04-12,2025-04-12,0.0023439999204128,STX-USD,2025-04-12,2025-04-12
2025-04-11,2025-04-12,0.002600000007078,STX-USD,2025-04-11,2025-04-12
2025-04-10,2025-04-12,0.0027870000340044,STX-USD,2025-04-10,2025-04-12
2025-04-09,2025-04-12,0.0027099999133497,STX-USD,2025-04-09,2025-04-12
2021-08-12,2021-08-12,0.0281719993799924,SUN-USD,2021-08-12,2021-08-12
2021-08-11,2021-08-12,0.0268019996583461,SUN-USD,2021-08-11,2021-08-12
2021-08-10,2021-08-12,0.0248019993305206,SUN-USD,2021-08-10,2021-08-12
2021-08-09,2021-08-12,0.0246009994298219,SUN-USD,2021-08-09,2021-08-12
2022-09-29,2022-09-29,0.0052680000662803,SUN-USD,2022-09-29,2022-09-29
2022-09-28,2022-09-29,0.0051099997945129,SUN-USD,2022-09-28,2022-09-29
2022-09-27,2022-09-29,0.0051110000349581,SUN-USD,2022-09-27,2022-09-29
2022-09-26,2022-09-29,0.0050079999491572,SUN-USD,2022-09-26,2022-09-29
2022-10-11,2022-10-11,0.0060640000738203,SUN-USD,2022-10-11,2022-10-11
2022-10-10,2022-10-11,0.0066019999794662,SUN-USD,2022-10-10,2022-10-11
2022-10-09,2022-10-11,0.0059250001795589,SUN-USD,2022-10-09,2022-10-11
2022-10-08,2022-10-11,0.0062509998679161,SUN-USD,2022-10-08,2022-10-11
2024-03-03,2024-03-03,0.0119129996746778,SUN-USD,2024-03-03,2024-03-03
2024-03-02,2024-03-03,0.0120219998061656,SUN-USD,2024-03-02,2024-03-03
2024-03-01,2024-03-03,0.0117549998685717,SUN-USD,2024-03-01,2024-03-03
2024-02-29,2024-03-03,0.011905999854207,SUN-USD,2024-02-29,2024-03-03
2024-08-17,2024-08-17,0.0114329997450113,SUN-USD,2024-08-17,2024-08-17
2024-08-16,2024-08-17,0.0105480002239346,SUN-USD,2024-08-16,2024-08-17
2024-08-15,2024-08-17,0.0092919999733567,SUN-USD,2024-08-15,2024-08-17
2024-08-14,2024-08-17,0.0092310002073645,SUN-USD,2024-08-14,2024-08-17
2024-08-21,2024-08-21,0.0197209995239973,SUN-USD,2024-08-21,2024-08-21
2024-08-20,2024-08-21,0.0157180000096559,SUN-USD,2024-08-20,2024-08-21
2024-08-19,2024-08-21,0.0112410001456737,SUN-USD,2024-08-19,2024-08-21
2024-08-18,2024-08-21,0.0106859998777508,SUN-USD,2024-08-18,2024-08-21
2024-11-30,2024-11-30,0.0227930005639791,SUN-USD,2024-11-30,2024-11-30
2024-11-29,2024-11-30,0.0229509994387626,SUN-USD,2024-11-29,2024-11-30
2024-11-28,2024-11-30,0.0229679998010396,SUN-USD,2024-11-28,2024-11-30
2024-11-27,2024-11-30,0.0229690000414848,SUN-USD,2024-11-27,2024-11-30
2020-01-06,2020-01-06,0.0006900000153109,SUPER-USD,2020-01-06,2020-01-06
2020-01-05,2020-01-06,0.0006810000049881,SUPER-USD,2020-01-05,2020-01-06
2020-01-04,2020-01-06,0.0007459999760612,SUPER-USD,2020-01-04,2020-01-06
2020-01-03,2020-01-06,0.0028699999675154,SUPER-USD,2020-01-03,2020-01-06
2020-01-12,2020-01-12,0.001717000035569,SUPER-USD,2020-01-12,2020-01-12
2020-01-11,2020-01-12,0.0017229999648407,SUPER-USD,2020-01-11,2020-01-12
2020-01-10,2020-01-12,0.0015640000347048,SUPER-USD,2020-01-10,2020-01-12
2020-01-09,2020-01-12,0.0013409999664872,SUPER-USD,2020-01-09,2020-01-12
2020-01-29,2020-01-29,0.0018799999961629,SUPER-USD,2020-01-29,2020-01-29
2020-01-28,2020-01-29,0.0018749999580904,SUPER-USD,2020-01-28,2020-01-29
2020-01-27,2020-01-29,0.0018830000190064,SUPER-USD,2020-01-27,2020-01-29
2020-01-26,2020-01-29,0.0016730000497773,SUPER-USD,2020-01-26,2020-01-29
2020-02-06,2020-02-06,0.0029539999086409,SUPER-USD,2020-02-06,2020-02-06
2020-02-05,2020-02-06,0.0029039999935775,SUPER-USD,2020-02-05,2020-02-06
2020-02-04,2020-02-06,0.0029430000577121,SUPER-USD,2020-02-04,2020-02-06
2020-02-03,2020-02-06,0.0035490000154823,SUPER-USD,2020-02-03,2020-02-06
2020-02-14,2020-02-14,0.0015500000445172,SUPER-USD,2020-02-14,2020-02-14
2020-02-13,2020-02-14,0.0013299999991431,SUPER-USD,2020-02-13,2020-02-14
2020-02-12,2020-02-14,0.0012229999992996,SUPER-USD,2020-02-12,2020-02-14
2020-02-11,2020-02-14,0.0012229999992996,SUPER-USD,2020-02-11,2020-02-14
2020-02-19,2020-02-19,0.0061059999279677,SUPER-USD,2020-02-19,2020-02-19
2020-02-18,2020-02-19,0.0061050001531839,SUPER-USD,2020-02-18,2020-02-19
2020-02-17,2020-02-19,0.0045150001533329,SUPER-USD,2020-02-17,2020-02-19
2020-02-16,2020-02-19,0.0013930000131949,SUPER-USD,2020-02-16,2020-02-19
2020-03-04,2020-03-04,0.000707000028342,SUPER-USD,2020-03-04,2020-03-04
2020-03-03,2020-03-04,0.0008870000019669,SUPER-USD,2020-03-03,2020-03-04
2020-03-02,2020-03-04,0.0008909999742172,SUPER-USD,2020-03-02,2020-03-04
2020-03-01,2020-03-04,0.0008580000139772,SUPER-USD,2020-03-01,2020-03-04
2020-03-08,2020-03-08,0.0008350000134669,SUPER-USD,2020-03-08,2020-03-08
2020-03-07,2020-03-08,0.0008239999879151,SUPER-USD,2020-03-07,2020-03-08
2020-03-06,2020-03-08,0.0006389999762177,SUPER-USD,2020-03-06,2020-03-08
2020-03-05,2020-03-08,0.0006399999838322,SUPER-USD,2020-03-05,2020-03-08
2020-03-16,2020-03-16,0.0004830000107176,SUPER-USD,2020-03-16,2020-03-16
2020-03-15,2020-03-16,0.0005269999965094,SUPER-USD,2020-03-15,2020-03-16
2020-03-14,2020-03-16,0.0026459998916834,SUPER-USD,2020-03-14,2020-03-16
2020-03-13,2020-03-16,0.0029509998857975,SUPER-USD,2020-03-13,2020-03-16
2020-03-28,2020-03-28,0.0008030000026337,SUPER-USD,2020-03-28,2020-03-28
2020-03-27,2020-03-28,0.0008030000026337,SUPER-USD,2020-03-27,2020-03-28
2020-03-26,2020-03-28,0.000806999974884,SUPER-USD,2020-03-26,2020-03-28
2020-03-25,2020-03-28,0.0008270000107586,SUPER-USD,2020-03-25,2020-03-28
2020-04-05,2020-04-05,0.0007479999912902,SUPER-USD,2020-04-05,2020-04-05
